,g^4,gamma,D(p),error,p
53,0.5,1.0,0.22400830406965963,0.007077647066614407,3.9269908169872414
54,0.5,1.0,0.24014795019410712,0.00746744766648516,4.123340357836604
55,0.5,1.0,0.2724682301462415,0.008704646836905765,4.319689898685965
56,0.5,1.0,0.28120936034830013,0.008969623944172354,4.516039439535327
57,0.5,1.0,0.3219472875593328,0.0100256782690956,4.71238898038469
58,0.5,1.0,0.3764788146971013,0.012074387894511499,4.908738521234052
59,0.5,1.0,0.43092779817882354,0.013823865856167905,5.105088062083414
60,0.5,1.0,0.49945049049861256,0.015393643300390492,5.301437602932776
61,0.5,1.0,0.5807357039576946,0.01789888339608522,5.497787143782138
62,0.5,1.0,0.7571529418960725,0.02276931813060371,5.6941366846315
63,0.5,1.0,0.8156992278371247,0.024842006239029615,5.890486225480862
64,0.5,1.0,0.9305967598491423,0.031444170455248874,6.086835766330224
65,0.5,1.0,0.9936898672770088,0.04575416607293302,6.283185307179586
66,1.0,1.0,0.9177574752798505,0.039260726315910675,0.0
67,1.0,1.0,0.8751566302957384,0.02762632311654783,0.19634954084936207
68,1.0,1.0,0.7944511915884563,0.024736551690937962,0.39269908169872414
69,1.0,1.0,0.723779691055784,0.024285583992483217,0.5890486225480862
70,1.0,1.0,0.613931387697183,0.020029097405054503,0.7853981633974483
71,1.0,1.0,0.4835535975595467,0.014637155743230669,0.9817477042468103
72,1.0,1.0,0.4397804922855056,0.013436572537863295,1.1780972450961724
73,1.0,1.0,0.3781834660524237,0.01182657033240787,1.3744467859455345
74,1.0,1.0,0.3183180249523165,0.009979400470297111,1.5707963267948966
75,1.0,1.0,0.28929817153531906,0.009395700460001703,1.7671458676442586
76,1.0,1.0,0.25655665106615566,0.00830514289669445,1.9634954084936207
77,1.0,1.0,0.23852011913226936,0.007527187111448817,2.1598449493429825
78,1.0,1.0,0.2103692878744865,0.006789537113616956,2.356194490192345
79,1.0,1.0,0.20718656992059148,0.006819830911776474,2.552544031041707
80,1.0,1.0,0.2039404355778771,0.006616549641884421,2.748893571891069
81,1.0,1.0,0.19634875484373884,0.00597480954046765,2.945243112740431
82,1.0,1.0,0.20478837816720205,0.00949972471918062,3.141592653589793
83,1.0,1.0,0.19634875484373895,0.005974809540467678,3.3379421944391554
84,1.0,1.0,0.2039404355778779,0.006616549641884437,3.5342917352885173
85,1.0,1.0,0.20718656992059117,0.0068198309117764875,3.730641276137879
86,1.0,1.0,0.2103692878744881,0.006789537113616942,3.9269908169872414
87,1.0,1.0,0.23852011913227097,0.007527187111448803,4.123340357836604
88,1.0,1.0,0.2565566510661581,0.008305142896694465,4.319689898685965
89,1.0,1.0,0.28929817153531917,0.009395700460001667,4.516039439535327
90,1.0,1.0,0.31831802495231976,0.00997940047029721,4.71238898038469
91,1.0,1.0,0.37818346605242487,0.011826570332407894,4.908738521234052
92,1.0,1.0,0.4397804922855041,0.013436572537863291,5.105088062083414
93,1.0,1.0,0.48355359755954835,0.014637155743230762,5.301437602932776
94,1.0,1.0,0.6139313876971851,0.020029097405054458,5.497787143782138
95,1.0,1.0,0.7237796910557848,0.024285583992483328,5.6941366846315
96,1.0,1.0,0.7944511915884582,0.02473655169093803,5.890486225480862
97,1.0,1.0,0.8751566302957388,0.02762632311654789,6.086835766330224
98,1.0,1.0,0.9177574752798505,0.039260726315910675,6.283185307179586
99,10.0,1.0,0.5680852640350004,0.025457811721260562,0.0
100,10.0,1.0,0.556148684350286,0.018308584298615774,0.19634954084936207
101,10.0,1.0,0.543847870419844,0.017580000265022083,0.39269908169872414
102,10.0,1.0,0.4734041491399333,0.01465371564708792,0.5890486225480862
103,10.0,1.0,0.4654987082785622,0.01563197241308747,0.7853981633974483
104,10.0,1.0,0.38468776466038257,0.012591841574345633,0.9817477042468103
105,10.0,1.0,0.3538133413941008,0.011339898542982976,1.1780972450961724
106,10.0,1.0,0.2849558656260999,0.008739485221023632,1.3744467859455345
107,10.0,1.0,0.2670093274859971,0.00819164508291233,1.5707963267948966
108,10.0,1.0,0.2486159091310742,0.007862273507223353,1.7671458676442586
109,10.0,1.0,0.21107450169892336,0.006711719245091105,1.9634954084936207
110,10.0,1.0,0.20836564582751402,0.006495877054088247,2.1598449493429825
111,10.0,1.0,0.21439442569618988,0.006960934382652318,2.356194490192345
112,10.0,1.0,0.17721845334845254,0.005492323088752445,2.552544031041707
113,10.0,1.0,0.18607738737381108,0.005691662013812751,2.748893571891069
114,10.0,1.0,0.1781499798310522,0.005591548463334856,2.945243112740431
115,10.0,1.0,0.18678430366132492,0.008246447531694815,3.141592653589793
116,10.0,1.0,0.17814997983105213,0.005591548463334817,3.3379421944391554
117,10.0,1.0,0.18607738737381152,0.00569166201381277,3.5342917352885173
118,10.0,1.0,0.17721845334845238,0.00549232308875248,3.730641276137879
119,10.0,1.0,0.2143944256961908,0.006960934382652341,3.9269908169872414
120,10.0,1.0,0.20836564582751493,0.006495877054088271,4.123340357836604
121,10.0,1.0,0.21107450169892486,0.006711719245091093,4.319689898685965
122,10.0,1.0,0.24861590913107445,0.00786227350722335,4.516039439535327
123,10.0,1.0,0.26700932748599904,0.008191645082912298,4.71238898038469
124,10.0,1.0,0.2849558656261006,0.008739485221023694,4.908738521234052
125,10.0,1.0,0.35381334139410003,0.011339898542982998,5.105088062083414
126,10.0,1.0,0.3846877646603834,0.012591841574345536,5.301437602932776
127,10.0,1.0,0.4654987082785633,0.015631972413087548,5.497787143782138
128,10.0,1.0,0.47340414913993356,0.014653715647087964,5.6941366846315
129,10.0,1.0,0.5438478704198446,0.017580000265022055,5.890486225480862
130,10.0,1.0,0.5561486843502862,0.01830858429861576,6.086835766330224
131,10.0,1.0,0.5680852640350004,0.025457811721260562,6.283185307179586
132,2.0,1.0,0.9193908815877487,0.03990329660608084,0.0
133,2.0,1.0,0.8412289492008942,0.026638016653052377,0.19634954084936207
134,2.0,1.0,0.7560260289662775,0.025625041108585992,0.39269908169872414
135,2.0,1.0,0.6840303614880866,0.020631734133752157,0.5890486225480862
136,2.0,1.0,0.5385148937679148,0.017549164398957994,0.7853981633974483
137,2.0,1.0,0.5227537635148909,0.016709860049197542,0.9817477042468103
138,2.0,1.0,0.417921305051049,0.014043864306629418,1.1780972450961724
139,2.0,1.0,0.3544941937071262,0.011242361812288668,1.3744467859455345
140,2.0,1.0,0.3033740242763222,0.00964863837185575,1.5707963267948966
141,2.0,1.0,0.2911550821236243,0.008728568383577604,1.7671458676442586
142,2.0,1.0,0.2698613687645692,0.00813259724714924,1.9634954084936207
143,2.0,1.0,0.22885617133649813,0.007349348386636854,2.1598449493429825
144,2.0,1.0,0.21641298053902783,0.006986778480212387,2.356194490192345
145,2.0,1.0,0.20924813423027244,0.0065257573156692695,2.552544031041707
146,2.0,1.0,0.20560526794486308,0.006382385996112184,2.748893571891069
147,2.0,1.0,0.17927185248036062,0.0057386024997502305,2.945243112740431
148,2.0,1.0,0.19231268874873847,0.008740452015130412,3.141592653589793
149,2.0,1.0,0.17927185248036054,0.005738602499750206,3.3379421944391554
150,2.0,1.0,0.2056052679448639,0.006382385996112207,3.5342917352885173
151,2.0,1.0,0.20924813423027214,0.006525757315669334,3.730641276137879
152,2.0,1.0,0.21641298053902944,0.0069867784802124045,3.9269908169872414
153,2.0,1.0,0.22885617133649955,0.0073493483866368566,4.123340357836604
154,2.0,1.0,0.2698613687645715,0.008132597247149247,4.319689898685965
155,2.0,1.0,0.2911550821236247,0.008728568383577604,4.516039439535327
156,2.0,1.0,0.30337402427632526,0.009648638371855738,4.71238898038469
157,2.0,1.0,0.35449419370712737,0.01124236181228867,4.908738521234052
158,2.0,1.0,0.4179213050510478,0.014043864306629426,5.105088062083414
159,2.0,1.0,0.5227537635148924,0.016709860049197618,5.301437602932776
160,2.0,1.0,0.5385148937679168,0.017549164398957887,5.497787143782138
161,2.0,1.0,0.6840303614880873,0.020631734133752137,5.6941366846315
162,2.0,1.0,0.7560260289662795,0.025625041108585916,5.890486225480862
163,2.0,1.0,0.8412289492008947,0.026638016653052404,6.086835766330224
164,2.0,1.0,0.9193908815877487,0.03990329660608084,6.283185307179586
165,20.0,1.0,0.45557864874785614,0.02029920384310657,0.0
166,20.0,1.0,0.43998462944742206,0.014299979303484135,0.19634954084936207
167,20.0,1.0,0.41789990444685693,0.013076376666486452,0.39269908169872414
168,20.0,1.0,0.3808174622553538,0.011800923063168267,0.5890486225480862
169,20.0,1.0,0.36889958916049803,0.011379547012850709,0.7853981633974483
170,20.0,1.0,0.3229605922766475,0.010304531193938364,0.9817477042468103
171,20.0,1.0,0.2987992619004334,0.009475794400013775,1.1780972450961724
172,20.0,1.0,0.2647614440768084,0.008574281754745923,1.3744467859455345
173,20.0,1.0,0.2425487245157705,0.007293822876827583,1.5707963267948966
174,20.0,1.0,0.23482092149813943,0.007350661693192139,1.7671458676442586
175,20.0,1.0,0.2005572355892504,0.0064531075039400065,1.9634954084936207
176,20.0,1.0,0.17676868536166757,0.005542720179022924,2.1598449493429825
177,20.0,1.0,0.16704007223583586,0.005202330996738947,2.356194490192345
178,20.0,1.0,0.17117113250475086,0.005331488991910732,2.552544031041707
179,20.0,1.0,0.16962084168570812,0.005436120488226012,2.748893571891069
180,20.0,1.0,0.16411906849930444,0.004968753536224958,2.945243112740431
181,20.0,1.0,0.1579877228478112,0.006670761266040429,3.141592653589793
182,20.0,1.0,0.16411906849930444,0.004968753536224937,3.3379421944391554
183,20.0,1.0,0.16962084168570857,0.005436120488226039,3.5342917352885173
184,20.0,1.0,0.17117113250475072,0.005331488991910737,3.730641276137879
185,20.0,1.0,0.16704007223583653,0.005202330996738965,3.9269908169872414
186,20.0,1.0,0.17676868536166832,0.0055427201790229225,4.123340357836604
187,20.0,1.0,0.20055723558925165,0.006453107503940029,4.319689898685965
188,20.0,1.0,0.2348209214981397,0.007350661693192155,4.516039439535327
189,20.0,1.0,0.24254872451577195,0.007293822876827565,4.71238898038469
190,20.0,1.0,0.2647614440768089,0.00857428175474596,4.908738521234052
191,20.0,1.0,0.2987992619004328,0.009475794400013775,5.105088062083414
192,20.0,1.0,0.32296059227664803,0.010304531193938421,5.301437602932776
193,20.0,1.0,0.36889958916049886,0.011379547012850707,5.497787143782138
194,20.0,1.0,0.380817462255354,0.011800923063168255,5.6941366846315
195,20.0,1.0,0.4178999044468576,0.013076376666486486,5.890486225480862
196,20.0,1.0,0.4399846294474221,0.014299979303484183,6.086835766330224
197,20.0,1.0,0.45557864874785614,0.02029920384310657,6.283185307179586
198,40.0,1.0,0.3260224526068876,0.014339380691902234,0.0
199,40.0,1.0,0.33050245928219935,0.010480245377357249,0.19634954084936207
200,40.0,1.0,0.3222312553797256,0.010287401081906063,0.39269908169872414
201,40.0,1.0,0.29423786524543205,0.009523098450169782,0.5890486225480862
202,40.0,1.0,0.2589343447085355,0.00802162635281936,0.7853981633974483
203,40.0,1.0,0.24510914247048932,0.00788494783145411,0.9817477042468103
204,40.0,1.0,0.221804321345263,0.0066953910662748035,1.1780972450961724
205,40.0,1.0,0.20943606562597944,0.006096724837855496,1.3744467859455345
206,40.0,1.0,0.19428685115918243,0.0059514397549583565,1.5707963267948966
207,40.0,1.0,0.1778973035795175,0.005393828419117524,1.7671458676442586
208,40.0,1.0,0.16944199054208217,0.005328245793249757,1.9634954084936207
209,40.0,1.0,0.15663485064638688,0.00500656371847952,2.1598449493429825
210,40.0,1.0,0.14507375771953046,0.004612154825197528,2.356194490192345
211,40.0,1.0,0.1447520564296251,0.004472511425353805,2.552544031041707
212,40.0,1.0,0.14669612318714434,0.004525194644460764,2.748893571891069
213,40.0,1.0,0.14479526202433135,0.004500455067376793,2.945243112740431
214,40.0,1.0,0.1380469146866246,0.006092757396774297,3.141592653589793
215,40.0,1.0,0.14479526202433132,0.004500455067376805,3.3379421944391554
216,40.0,1.0,0.14669612318714456,0.004525194644460791,3.5342917352885173
217,40.0,1.0,0.14475205642962505,0.004472511425353836,3.730641276137879
218,40.0,1.0,0.14507375771953093,0.004612154825197526,3.9269908169872414
219,40.0,1.0,0.1566348506463874,0.0050065637184795245,4.123340357836604
220,40.0,1.0,0.16944199054208295,0.005328245793249728,4.319689898685965
221,40.0,1.0,0.17789730357951766,0.005393828419117503,4.516039439535327
222,40.0,1.0,0.19428685115918334,0.005951439754958348,4.71238898038469
223,40.0,1.0,0.2094360656259798,0.006096724837855507,4.908738521234052
224,40.0,1.0,0.22180432134526268,0.006695391066274813,5.105088062083414
225,40.0,1.0,0.24510914247048965,0.00788494783145415,5.301437602932776
226,40.0,1.0,0.2589343447085362,0.008021626352819415,5.497787143782138
227,40.0,1.0,0.29423786524543233,0.009523098450169794,5.6941366846315
228,40.0,1.0,0.322231255379726,0.010287401081906058,5.890486225480862
229,40.0,1.0,0.33050245928219935,0.010480245377357254,6.086835766330224
230,40.0,1.0,0.3260224526068876,0.014339380691902234,6.283185307179586
231,5.0,1.0,0.7294440896919517,0.032028729185440495,0.0
232,5.0,1.0,0.7185438369125461,0.022334784438201062,0.19634954084936207
233,5.0,1.0,0.6789947524293718,0.020211867077591174,0.39269908169872414
234,5.0,1.0,0.5597530826485456,0.017415724816608122,0.5890486225480862
235,5.0,1.0,0.5122204339602203,0.016121076575810793,0.7853981633974483
236,5.0,1.0,0.43005603288566285,0.01355941864862875,0.9817477042468103
237,5.0,1.0,0.38936170741847975,0.011816633275046359,1.1780972450961724
238,5.0,1.0,0.32416393478038447,0.010399238554496523,1.3744467859455345
239,5.0,1.0,0.29553931716856646,0.008878836973333717,1.5707963267948966
240,5.0,1.0,0.27126855333108074,0.008401296448748267,1.7671458676442586
241,5.0,1.0,0.2448614866546116,0.007807377258785907,1.9634954084936207
242,5.0,1.0,0.23196813515035763,0.007587727404652502,2.1598449493429825
243,5.0,1.0,0.20775365672650759,0.006402486213213219,2.356194490192345
244,5.0,1.0,0.19270417112279217,0.006257937277658208,2.552544031041707
245,5.0,1.0,0.18690214996695467,0.006039969639996771,2.748893571891069
246,5.0,1.0,0.18403529312109837,0.005692088904167404,2.945243112740431
247,5.0,1.0,0.18121392780259396,0.008023436862791711,3.141592653589793
248,5.0,1.0,0.1840352931210983,0.005692088904167371,3.3379421944391554
249,5.0,1.0,0.1869021499669554,0.006039969639996767,3.5342917352885173
250,5.0,1.0,0.1927041711227919,0.006257937277658169,3.730641276137879
251,5.0,1.0,0.20775365672650892,0.006402486213213213,3.9269908169872414
252,5.0,1.0,0.23196813515035877,0.0075877274046524884,4.123340357836604
253,5.0,1.0,0.2448614866546135,0.0078073772587858754,4.319689898685965
254,5.0,1.0,0.27126855333108074,0.008401296448748239,4.516039439535327
255,5.0,1.0,0.29553931716856896,0.008878836973333684,4.71238898038469
256,5.0,1.0,0.3241639347803853,0.01039923855449658,4.908738521234052
257,5.0,1.0,0.3893617074184786,0.011816633275046354,5.105088062083414
258,5.0,1.0,0.43005603288566396,0.013559418648628764,5.301437602932776
259,5.0,1.0,0.5122204339602221,0.016121076575810828,5.497787143782138
260,5.0,1.0,0.5597530826485462,0.017415724816608063,5.6941366846315
261,5.0,1.0,0.6789947524293735,0.020211867077591317,5.890486225480862
262,5.0,1.0,0.7185438369125465,0.02233478443820098,6.086835766330224
263,5.0,1.0,0.7294440896919517,0.032028729185440495,6.283185307179586
