2,0.7537688442211055,1,0.9993;
2,0.25125628140703515,1,0.9988;
2,0.0,1,0.9991;
2,1.0050251256281406,1,0.9991;
2,0.5025125628140703,1,0.999;
2,1.2562814070351758,1,0.9983;
2,1.507537688442211,1,0.999;
2,1.758793969849246,1,0.999;
2,2.2613065326633164,1,0.9994;
2,2.7638190954773867,1,0.999;
2,2.0100502512562812,1,0.9984;
2,2.5125628140703515,1,0.9987;
2,3.015075376884422,1,0.9986;
2,3.266331658291457,1,0.999;
2,3.7688442211055273,1,0.9985;
2,3.517587939698492,1,0.9988;
2,4.0201005025125625,1,0.9989;
2,4.271356783919598,1,0.9988;
2,4.522613065326633,1,0.9994;
2,4.773869346733668,1,0.9989;
2,5.025125628140703,1,0.999;
2,5.276381909547738,1,0.9991;
2,5.527638190954773,1,0.9992;
2,5.7788944723618085,1,0.9991;
2,6.030150753768844,1,0.9991;
2,6.281407035175879,1,0.9995;
2,6.532663316582914,1,0.9987;
2,6.783919597989949,1,0.9992;
2,7.035175879396984,1,0.9994;
2,7.2864321608040195,1,0.9996;
2,7.537688442211055,1,0.9993;
2,7.78894472361809,1,0.9987;
2,8.040201005025125,1,0.9983;
2,8.29145728643216,1,0.9991;
2,8.542713567839195,1,0.999;
2,8.793969849246231,1,0.9993;
2,9.045226130653266,1,0.9991;
2,9.2964824120603,1,0.9991;
2,9.547738693467336,1,0.9986;
2,9.798994974874372,1,0.999;
2,10.050251256281406,1,0.9994;
2,10.30150753768844,1,0.9993;
2,10.552763819095476,1,0.9992;
2,10.804020100502512,1,0.9989;
2,11.055276381909547,1,0.9993;
2,11.306532663316581,1,0.9988;
2,11.557788944723617,1,0.9995;
2,11.809045226130653,1,0.9991;
2,12.060301507537687,1,0.9986;
2,12.311557788944722,1,0.9991;
2,12.562814070351758,1,0.9991;
2,12.814070351758794,1,0.9993;
2,13.065326633165828,1,0.9992;
2,13.316582914572862,1,0.9996;
2,13.567839195979898,1,0.9988;
2,13.819095477386934,1,0.9985;
2,14.070351758793969,1,0.999;
2,14.321608040201003,1,0.9996;
2,14.572864321608039,1,0.999;
2,14.824120603015075,1,0.9992;
2,15.07537688442211,1,0.9987;
2,15.326633165829143,1,0.9993;
2,15.57788944723618,1,0.9993;
2,15.829145728643216,1,0.9991;
2,16.08040201005025,1,0.999;
2,16.331658291457284,1,0.9992;
2,16.58291457286432,1,0.9984;
2,16.834170854271356,1,0.9991;
2,17.08542713567839,1,0.9993;
2,17.336683417085425,1,0.9992;
2,17.587939698492463,1,0.9989;
2,17.839195979899497,1,0.9993;
2,18.09045226130653,1,0.9991;
2,18.341708542713565,1,0.9994;
2,18.5929648241206,1,0.9983;
2,18.844221105527637,1,0.9988;
2,19.09547738693467,1,0.9985;
2,19.346733668341706,1,0.9985;
2,19.597989949748744,1,0.9989;
2,19.849246231155778,1,0.9991;
2,20.100502512562812,1,0.9982;
2,20.351758793969847,1,0.9984;
2,20.60301507537688,1,0.9991;
2,20.85427135678392,1,0.9993;
2,21.105527638190953,1,0.9986;
2,21.356783919597987,1,0.9992;
2,21.608040201005025,1,0.9988;
2,21.85929648241206,1,0.9997;
2,22.110552763819094,1,0.9994;
2,22.361809045226128,1,0.999;
2,22.613065326633162,1,0.9994;
2,22.8643216080402,1,0.9992;
2,23.115577889447234,1,0.999;
2,23.36683417085427,1,0.9993;
2,23.618090452261306,1,0.999;
2,23.86934673366834,1,0.9992;
2,24.120603015075375,1,0.999;
2,24.623115577889443,1,0.9983;
2,24.37185929648241,1,0.9994;
2,24.87437185929648,1,0.999;
2,25.125628140703515,1,0.9991;
2,25.37688442211055,1,0.9991;
2,25.628140703517587,1,0.9987;
2,25.87939698492462,1,0.999;
2,26.130653266331656,1,0.9991;
2,26.38190954773869,1,0.9989;
2,26.633165829145725,1,0.9987;
2,26.884422110552762,1,0.9989;
2,27.135678391959797,1,0.9983;
2,27.63819095477387,1,0.9988;
2,27.38693467336683,1,0.9991;
2,27.889447236180903,1,0.9988;
2,28.140703517587937,1,0.9992;
2,28.39195979899497,1,0.9989;
2,28.643216080402006,1,0.999;
2,28.894472361809044,1,0.9994;
2,29.145728643216078,1,0.999;
2,29.396984924623112,1,0.9986;
2,29.64824120603015,1,0.9992;
2,29.899497487437184,1,0.9986;
2,30.15075376884422,1,0.9989;
2,30.402010050251253,1,0.9985;
2,30.653266331658287,1,0.9986;
2,30.904522613065325,1,0.9988;
2,31.15577889447236,1,0.9992;
2,31.407035175879393,1,0.9992;
2,31.65829145728643,1,0.9986;
2,31.909547738693465,1,0.9984;
2,32.1608040201005,1,0.999;
2,32.41206030150754,1,0.9988;
2,32.66331658291457,1,0.9994;
2,32.914572864321606,1,0.9991;
2,33.16582914572864,1,0.9989;
2,33.417085427135675,1,0.9993;
2,33.66834170854271,1,0.9986;
2,33.91959798994974,1,0.9986;
2,34.17085427135678,1,0.9985;
2,34.42211055276382,1,0.9989;
2,34.67336683417085,1,0.9989;
2,34.92462311557789,1,0.9992;
2,35.175879396984925,1,0.9989;
2,35.427135678391956,1,0.9993;
2,35.678391959798994,1,0.9987;
2,35.929648241206024,1,0.9988;
2,36.18090452261306,1,0.999;
2,36.4321608040201,1,0.9984;
2,36.68341708542713,1,0.9994;
2,36.93467336683417,1,0.9989;
2,37.1859296482412,1,0.9992;
2,37.43718592964824,1,0.9989;
2,37.688442211055275,1,0.9988;
2,37.939698492462306,1,0.9986;
2,38.19095477386934,1,0.9994;
2,38.44221105527638,1,0.999;
2,38.69346733668341,1,0.9991;
2,38.94472361809045,1,0.9993;
2,39.19597989949749,1,0.999;
2,39.44723618090452,1,0.999;
2,39.698492462311556,1,0.9989;
2,39.94974874371859,1,0.9985;
2,40.201005025125625,1,0.9985;
2,40.45226130653266,1,0.9995;
2,40.70351758793969,1,0.9989;
2,40.95477386934673,1,0.9991;
2,41.20603015075376,1,0.9987;
2,41.4572864321608,1,0.9992;
2,41.70854271356784,1,0.9988;
2,41.95979899497487,1,0.9994;
2,42.211055276381906,1,0.9989;
2,42.462311557788944,1,0.9985;
2,42.713567839195974,1,0.999;
2,42.96482412060301,1,0.9979;
2,43.21608040201005,1,0.9991;
2,43.46733668341708,1,0.9988;
2,43.71859296482412,1,0.9987;
2,43.96984924623115,1,0.9988;
2,44.22110552763819,1,0.9989;
2,44.472361809045225,1,0.9988;
2,44.723618090452256,1,0.9989;
2,44.97487437185929,1,0.9989;
2,45.226130653266324,1,0.9985;
2,45.47738693467336,1,0.9989;
2,45.7286432160804,1,0.9985;
2,45.97989949748743,1,0.9992;
2,46.23115577889447,1,0.9984;
2,46.482412060301506,1,0.9987;
2,46.73366834170854,1,0.9985;
2,46.984924623115575,1,0.9986;
2,47.23618090452261,1,0.9989;
2,47.48743718592964,1,0.9989;
2,47.73869346733668,1,0.9985;
2,47.98994974874371,1,0.9989;
2,48.24120603015075,1,0.9989;
2,48.49246231155779,1,0.9991;
2,48.74371859296482,1,0.9986;
2,48.994974874371856,1,0.999;
2,49.24623115577889,1,0.9983;
2,49.497487437185924,1,0.9994;
2,49.74874371859296,1,0.9989;
2,50.0,1,0.9985;
3,0.25125628140703515,1,0.9939;
3,0.7537688442211055,1,0.9953;
3,1.2562814070351758,1,0.996;
3,1.0050251256281406,1,0.9938;
3,0.5025125628140703,1,0.9934;
3,0.0,1,0.9943;
3,2.0100502512562812,1,0.995;
3,1.758793969849246,1,0.9941;
3,2.7638190954773867,1,0.9945;
3,1.507537688442211,1,0.9946;
3,2.5125628140703515,1,0.9938;
3,2.2613065326633164,1,0.9954;
3,3.266331658291457,1,0.9943;
3,3.015075376884422,1,0.9953;
3,3.517587939698492,1,0.995;
3,3.7688442211055273,1,0.9952;
3,4.0201005025125625,1,0.9951;
3,4.271356783919598,1,0.9941;
3,4.522613065326633,1,0.9939;
3,4.773869346733668,1,0.9957;
3,5.025125628140703,1,0.9961;
3,5.276381909547738,1,0.9953;
3,5.527638190954773,1,0.9956;
3,5.7788944723618085,1,0.995;
3,6.783919597989949,1,0.9933;
3,6.532663316582914,1,0.9957;
3,6.030150753768844,1,0.9954;
3,7.035175879396984,1,0.9949;
3,6.281407035175879,1,0.9953;
3,7.2864321608040195,1,0.9935;
3,7.537688442211055,1,0.9943;
3,7.78894472361809,1,0.995;
3,8.29145728643216,1,0.9953;
3,8.040201005025125,1,0.9946;
3,8.542713567839195,1,0.9935;
3,8.793969849246231,1,0.9953;
3,9.045226130653266,1,0.9938;
3,9.2964824120603,1,0.9947;
3,9.547738693467336,1,0.9945;
3,9.798994974874372,1,0.9948;
3,10.050251256281406,1,0.9947;
3,10.30150753768844,1,0.9951;
3,10.552763819095476,1,0.9958;
3,10.804020100502512,1,0.996;
3,11.055276381909547,1,0.996;
3,11.306532663316581,1,0.9956;
3,11.557788944723617,1,0.995;
3,11.809045226130653,1,0.9955;
3,12.060301507537687,1,0.9948;
3,12.311557788944722,1,0.9942;
3,12.562814070351758,1,0.995;
3,12.814070351758794,1,0.9953;
3,13.065326633165828,1,0.9949;
3,13.316582914572862,1,0.9952;
3,13.567839195979898,1,0.9938;
3,13.819095477386934,1,0.9948;
3,14.070351758793969,1,0.9946;
3,14.321608040201003,1,0.9954;
3,14.572864321608039,1,0.9929;
3,14.824120603015075,1,0.9948;
3,15.07537688442211,1,0.9942;
3,15.57788944723618,1,0.9944;
3,15.326633165829143,1,0.9953;
3,15.829145728643216,1,0.9934;
3,16.08040201005025,1,0.9951;
3,16.331658291457284,1,0.9951;
3,16.58291457286432,1,0.9942;
3,16.834170854271356,1,0.996;
3,17.08542713567839,1,0.994;
3,17.336683417085425,1,0.9961;
3,17.587939698492463,1,0.9942;
3,17.839195979899497,1,0.9946;
3,18.09045226130653,1,0.9947;
3,18.341708542713565,1,0.9955;
3,18.5929648241206,1,0.994;
3,18.844221105527637,1,0.9948;
3,19.09547738693467,1,0.9962;
3,19.346733668341706,1,0.9944;
3,19.597989949748744,1,0.993;
3,19.849246231155778,1,0.9946;
3,20.100502512562812,1,0.9956;
3,20.351758793969847,1,0.9956;
3,20.60301507537688,1,0.9933;
3,20.85427135678392,1,0.9943;
3,21.105527638190953,1,0.9936;
3,21.356783919597987,1,0.9936;
3,21.608040201005025,1,0.9941;
3,21.85929648241206,1,0.9961;
3,22.110552763819094,1,0.9922;
3,22.361809045226128,1,0.9949;
3,22.613065326633162,1,0.9948;
3,22.8643216080402,1,0.9953;
3,23.115577889447234,1,0.9941;
3,23.36683417085427,1,0.9935;
3,23.618090452261306,1,0.994;
3,23.86934673366834,1,0.9945;
3,24.120603015075375,1,0.9943;
3,24.37185929648241,1,0.9944;
3,24.623115577889443,1,0.9949;
3,24.87437185929648,1,0.9936;
3,25.125628140703515,1,0.9944;
3,25.37688442211055,1,0.9945;
3,25.628140703517587,1,0.9943;
3,25.87939698492462,1,0.9933;
3,26.130653266331656,1,0.9948;
3,26.633165829145725,1,0.9958;
3,26.38190954773869,1,0.9954;
3,26.884422110552762,1,0.9931;
3,27.135678391959797,1,0.9942;
3,27.38693467336683,1,0.9936;
3,27.63819095477387,1,0.9925;
3,27.889447236180903,1,0.9946;
3,28.140703517587937,1,0.9955;
3,28.39195979899497,1,0.9942;
3,28.643216080402006,1,0.9942;
3,28.894472361809044,1,0.9942;
3,29.145728643216078,1,0.995;
3,29.396984924623112,1,0.9939;
3,29.64824120603015,1,0.9936;
3,29.899497487437184,1,0.9925;
3,30.15075376884422,1,0.9937;
3,30.402010050251253,1,0.9933;
3,30.653266331658287,1,0.9924;
3,30.904522613065325,1,0.9939;
3,31.15577889447236,1,0.9925;
3,31.407035175879393,1,0.9932;
3,31.65829145728643,1,0.9928;
3,32.1608040201005,1,0.9932;
3,31.909547738693465,1,0.9935;
3,32.41206030150754,1,0.9917;
3,32.66331658291457,1,0.9942;
3,32.914572864321606,1,0.9935;
3,33.16582914572864,1,0.9932;
3,33.417085427135675,1,0.9932;
3,33.66834170854271,1,0.993;
3,33.91959798994974,1,0.9924;
3,34.17085427135678,1,0.9942;
3,34.42211055276382,1,0.9926;
3,34.67336683417085,1,0.9924;
3,34.92462311557789,1,0.9937;
3,35.175879396984925,1,0.9945;
3,35.427135678391956,1,0.9924;
3,35.678391959798994,1,0.9928;
3,35.929648241206024,1,0.992;
3,36.18090452261306,1,0.9919;
3,36.4321608040201,1,0.9927;
3,36.68341708542713,1,0.994;
3,36.93467336683417,1,0.9934;
3,37.1859296482412,1,0.9911;
3,37.43718592964824,1,0.9925;
3,37.688442211055275,1,0.9926;
3,37.939698492462306,1,0.9935;
3,38.19095477386934,1,0.9926;
3,38.44221105527638,1,0.9925;
3,38.69346733668341,1,0.993;
3,38.94472361809045,1,0.9929;
3,39.19597989949749,1,0.9919;
3,39.44723618090452,1,0.9915;
3,39.698492462311556,1,0.9925;
3,39.94974874371859,1,0.9919;
3,40.201005025125625,1,0.9922;
3,40.45226130653266,1,0.992;
3,40.70351758793969,1,0.9925;
3,40.95477386934673,1,0.9899;
3,41.20603015075376,1,0.9933;
3,41.4572864321608,1,0.9907;
3,41.70854271356784,1,0.9921;
3,41.95979899497487,1,0.9914;
3,42.211055276381906,1,0.9901;
3,42.462311557788944,1,0.9904;
3,42.713567839195974,1,0.9917;
3,42.96482412060301,1,0.9925;
3,43.21608040201005,1,0.9912;
3,43.46733668341708,1,0.9917;
3,43.71859296482412,1,0.9913;
3,43.96984924623115,1,0.9921;
3,44.22110552763819,1,0.9928;
3,44.472361809045225,1,0.9903;
3,44.723618090452256,1,0.9899;
3,44.97487437185929,1,0.9919;
3,45.226130653266324,1,0.9915;
3,45.47738693467336,1,0.9912;
3,45.7286432160804,1,0.992;
3,45.97989949748743,1,0.9923;
3,46.23115577889447,1,0.9891;
3,46.482412060301506,1,0.9921;
3,46.73366834170854,1,0.9902;
3,46.984924623115575,1,0.9916;
3,47.23618090452261,1,0.9914;
3,47.48743718592964,1,0.9925;
3,47.73869346733668,1,0.9899;
3,47.98994974874371,1,0.9912;
3,48.24120603015075,1,0.991;
3,48.49246231155779,1,0.9892;
3,48.74371859296482,1,0.9893;
3,48.994974874371856,1,0.9923;
3,49.24623115577889,1,0.9918;
3,49.497487437185924,1,0.9907;
3,49.74874371859296,1,0.9897;
3,50.0,1,0.9899;
